Register,PassiveType,Aux,PP
Spoken,BE-pp,are,tasked
Spoken,BE-pp,are,tasked
Spoken,BE-pp,was,tasked
Spoken,BE-pp,'s,taught
Spoken,BE-pp,being,taught
Spoken,BE-pp,were,taught
Spoken,BE-pp,was,taught
Spoken,BE-pp,being,taught
Spoken,BE-pp,be,taught
Spoken,BE-pp,be,taught
Spoken,BE-pp,'s,taught
Spoken,BE-pp,are,taught
Spoken,BE-pp,be,taught
Spoken,BE-pp,was,taught
Spoken,BE-pp,was,taught
Spoken,BE-pp,'s,taught
Spoken,BE-pp,'s,taught
Spoken,BE-pp,'s,taught
Spoken,BE-pp,be,taught
Spoken,BE-pp,were,taught
Spoken,BE-pp,'s,taught
Spoken,BE-pp,are,taught
Spoken,BE-pp,were,taught
Spoken,BE-pp,were,taught
Spoken,BE-pp,being,taught
Spoken,BE-pp,are,taught
Spoken,BE-pp,been,taught
Spoken,BE-pp,are,taught
Spoken,BE-pp,been,taught
Spoken,BE-pp,been,taught
Spoken,BE-pp,are,taught
Spoken,BE-pp,are,taught
Spoken,BE-pp,been,taught
Spoken,BE-pp,'re,taught
Spoken,BE-pp,are,taught
Spoken,BE-pp,'s,taught
Spoken,BE-pp,was,taught
Spoken,BE-pp,being,taxed
Spoken,BE-pp,being,taxed
Spoken,BE-pp,was,teased
Spoken,BE-pp,was,televised
Spoken,BE-pp,being,tempted
Spoken,BE-pp,was,tempted
Spoken,BE-pp,been,tempted
Spoken,BE-pp,be,tempted
Spoken,BE-pp,'re,tempted
Spoken,BE-pp,be,tempted
Spoken,BE-pp,being,tempted
Spoken,BE-pp,am,terrified
Spoken,BE-pp,are,terrified
Spoken,BE-pp,'m,terrified
Spoken,BE-pp,were,terrified
Spoken,BE-pp,were,terrified
Spoken,BE-pp,was,terrified
Spoken,BE-pp,was,terrified
Spoken,BE-pp,were,terrified
Spoken,BE-pp,is,terrified
Spoken,BE-pp,'s,terrified
Spoken,BE-pp,are,terrified
Spoken,BE-pp,were,terrified
Spoken,BE-pp,was,tested
Spoken,BE-pp,be,tested
Spoken,BE-pp,being,tested
Spoken,BE-pp,be,tested
Spoken,BE-pp,being,tested
Spoken,BE-pp,been,tested
Spoken,BE-pp,being,tested
Spoken,BE-pp,been,tested
Spoken,BE-pp,was,tested
Spoken,BE-pp,be,tested
Spoken,BE-pp,were,tested
Spoken,BE-pp,being,tested
Spoken,BE-pp,are,tethered
Spoken,BE-pp,were,called
Spoken,BE-pp,is,connected
Spoken,BE-pp,is,converted
Spoken,BE-pp,are,fed
Spoken,BE-pp,were,fed
Spoken,BE-pp,are,injected
Spoken,BE-pp,are,integrated
Spoken,BE-pp,were,invited
Spoken,BE-pp,are,linked
Spoken,BE-pp,were,panicked
Spoken,BE-pp,is,pumped
Spoken,BE-pp,was,pumped
Spoken,BE-pp,is,pushed
Spoken,BE-pp,are,pushed
Spoken,BE-pp,was,sent
Spoken,BE-pp,is,taken
Spoken,BE-pp,are,rugged
Spoken,BE-pp,be,thought
Spoken,BE-pp,is,thought
Spoken,BE-pp,be,thought
Spoken,BE-pp,be,thought
Spoken,BE-pp,is,thought
Spoken,BE-pp,be,thought
Spoken,BE-pp,was,thought
Spoken,BE-pp,was,thought
Spoken,BE-pp,was,thought
Spoken,BE-pp,'s,thought
Spoken,BE-pp,was,thought
Spoken,BE-pp,was,thought
Spoken,BE-pp,was,thought
Spoken,BE-pp,were,thought
Spoken,BE-pp,is,thought
Spoken,BE-pp,is,thought
Spoken,BE-pp,is,thought
Spoken,BE-pp,is,thought
Spoken,BE-pp,were,thought
Spoken,BE-pp,are,thought
Spoken,BE-pp,is,thought
Spoken,BE-pp,be,thousand
Spoken,BE-pp,being,threatened
Spoken,BE-pp,been,threatened
Spoken,BE-pp,is,threatened
Spoken,BE-pp,being,threatened
Spoken,BE-pp,being,threatened
Spoken,BE-pp,is,threatened
Spoken,BE-pp,is,threatened
Spoken,BE-pp,is,threatened
Spoken,BE-pp,being,threatened
Spoken,BE-pp,was,threatened
Spoken,BE-pp,are,threatened
Spoken,BE-pp,is,threatened
Spoken,BE-pp,are,threatened
Spoken,BE-pp,was,thrilled
Spoken,BE-pp,'m,thrilled
Spoken,BE-pp,was,thrilled
Spoken,BE-pp,were,thrilled
Spoken,BE-pp,be,thrilled
Spoken,BE-pp,were,thrilled
Spoken,BE-pp,were,thrilled
Spoken,BE-pp,was,thrilled
Spoken,BE-pp,were,thrilled
Spoken,BE-pp,were,thrown
Spoken,BE-pp,was,thrown
Spoken,BE-pp,is,thrown
Spoken,BE-pp,were,thrown
Spoken,BE-pp,being,thrown
Spoken,BE-pp,be,thrown
Spoken,BE-pp,being,thrown
Spoken,BE-pp,were,thrown
Spoken,BE-pp,being,thrown
Spoken,BE-pp,was,thrown
Spoken,BE-pp,was,thrown
Spoken,BE-pp,is,thrown
Spoken,BE-pp,was,thrown
Spoken,BE-pp,was,thrown
Spoken,BE-pp,was,thrown
Spoken,BE-pp,be,thrown
Spoken,BE-pp,be,thrown
Spoken,BE-pp,being,thrown
Spoken,BE-pp,'s,thrown
Spoken,BE-pp,been,thrown
Spoken,BE-pp,been,thrown
Spoken,BE-pp,be,thrown
Spoken,BE-pp,be,ticketed
Spoken,BE-pp,was,tickled
Spoken,BE-pp,was,tied
Spoken,BE-pp,is,tied
Spoken,BE-pp,is,tied
Spoken,BE-pp,are,tied
Spoken,BE-pp,were,tied
Spoken,BE-pp,are,tied
Spoken,BE-pp,'s,tied
Spoken,BE-pp,are,tied
Spoken,BE-pp,are,tied
Spoken,BE-pp,was,tied
Spoken,BE-pp,are,tied
Spoken,BE-pp,are,tied
Spoken,BE-pp,is,tinted
Spoken,BE-pp,is,tipped
Spoken,BE-pp,were,tired
Spoken,BE-pp,are,tired
Spoken,BE-pp,was,tired
Spoken,BE-pp,are,tired
Spoken,BE-pp,was,tired
Spoken,BE-pp,are,tired
Spoken,BE-pp,am,tired
Spoken,BE-pp,was,tired
Spoken,BE-pp,was,tired
Spoken,BE-pp,were,tired
Spoken,BE-pp,was,tired
Spoken,BE-pp,was,tired
Spoken,BE-pp,was,tired
Spoken,BE-pp,was,tired
Spoken,BE-pp,are,tired
Spoken,BE-pp,was,titled
Spoken,BE-pp,been,told
Spoken,BE-pp,be,told
Spoken,BE-pp,being,told
Spoken,BE-pp,been,told
Spoken,BE-pp,were,told
Spoken,BE-pp,been,told
Spoken,BE-pp,was,told
Spoken,BE-pp,'s,told
Spoken,BE-pp,'re,told
Spoken,BE-pp,are,told
Spoken,BE-pp,'re,told
Spoken,BE-pp,are,told
Spoken,BE-pp,were,told
Spoken,BE-pp,be,told
Spoken,BE-pp,are,told
Spoken,BE-pp,been,told
Spoken,BE-pp,were,told
Spoken,BE-pp,be,told
Spoken,BE-pp,was,told
Spoken,BE-pp,be,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,am,told
Spoken,BE-pp,was,told
Spoken,BE-pp,be,told
Spoken,BE-pp,was,told
Spoken,BE-pp,were,told
Spoken,BE-pp,'s,told
Spoken,BE-pp,were,told
Spoken,BE-pp,was,told
Spoken,BE-pp,were,told
Spoken,BE-pp,being,told
Spoken,BE-pp,been,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,been,told
Spoken,BE-pp,were,told
Spoken,BE-pp,are,told
Spoken,BE-pp,are,told
Spoken,BE-pp,been,told
Spoken,BE-pp,'re,told
Spoken,BE-pp,was,told
Spoken,BE-pp,be,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,were,told
Spoken,BE-pp,be,told
Spoken,BE-pp,been,told
Spoken,BE-pp,are,told
Spoken,BE-pp,'m,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,were,told
Spoken,BE-pp,be,told
Spoken,BE-pp,be,told
Spoken,BE-pp,being,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,were,told
Spoken,BE-pp,are,told
Spoken,BE-pp,been,told
Spoken,BE-pp,being,told
Spoken,BE-pp,were,told
Spoken,BE-pp,be,told
Spoken,BE-pp,been,told
Spoken,BE-pp,been,told
Spoken,BE-pp,were,told
Spoken,BE-pp,was,told
Spoken,BE-pp,been,told
Spoken,BE-pp,'re,told
Spoken,BE-pp,been,told
Spoken,BE-pp,is,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,was,told
Spoken,BE-pp,are,told
Spoken,BE-pp,was,told
Spoken,BE-pp,been,told
Spoken,BE-pp,were,told
Spoken,BE-pp,are,told
Spoken,BE-pp,are,told
Spoken,BE-pp,being,told
Spoken,BE-pp,being,told
Spoken,BE-pp,was,told
Spoken,BE-pp,been,told
Spoken,BE-pp,being,told
Spoken,BE-pp,were,told
Spoken,BE-pp,was,told
Spoken,BE-pp,being,told
Spoken,BE-pp,were,told
Spoken,BE-pp,was,told
Spoken,BE-pp,being,told
Spoken,BE-pp,were,told
Spoken,BE-pp,'re,told
Spoken,BE-pp,been,told
Spoken,BE-pp,'s,told
Spoken,BE-pp,was,told
Spoken,BE-pp,were,told
Spoken,BE-pp,were,told
Spoken,BE-pp,are,told
Spoken,BE-pp,be,told
Spoken,BE-pp,being,told
Spoken,BE-pp,being,told
Spoken,BE-pp,being,told
Spoken,BE-pp,were,told
Spoken,BE-pp,was,told
Spoken,BE-pp,were,told
Spoken,BE-pp,be,tolerated
Spoken,BE-pp,are,torn
Spoken,BE-pp,been,torn
Spoken,BE-pp,are,torn
Spoken,BE-pp,be,torn
Spoken,BE-pp,is,torn
Spoken,BE-pp,are,torn
Spoken,BE-pp,being,tortured
Spoken,BE-pp,been,tortured
Spoken,BE-pp,be,tossed
Spoken,BE-pp,be,tossed
Spoken,BE-pp,is,totaled
Spoken,BE-pp,be,hidden
Spoken,BE-pp,were,stressed
Spoken,BE-pp,be,touched
Spoken,BE-pp,being,touched
Spoken,BE-pp,being,touched
Spoken,BE-pp,being,touched
Spoken,BE-pp,be,touched
Spoken,BE-pp,are,touched
Spoken,BE-pp,been,touched
Spoken,BE-pp,are,touched
Spoken,BE-pp,been,touched
Spoken,BE-pp,be,touched
Spoken,BE-pp,being,touched
Spoken,BE-pp,been,touched
Spoken,BE-pp,been,touched
Spoken,BE-pp,be,traced
Spoken,BE-pp,be,traced
Spoken,BE-pp,are,traced
Spoken,BE-pp,is,traced
Spoken,BE-pp,be,traced
Spoken,BE-pp,been,traced
Spoken,BE-pp,be,traced
Spoken,BE-pp,being,tracked
Spoken,BE-pp,was,tracked
Spoken,BE-pp,being,tracked
Spoken,BE-pp,been,trafficked
Spoken,BE-pp,be,trafficked
Spoken,BE-pp,be,trained
Spoken,BE-pp,are,trained
Spoken,BE-pp,were,trained
Spoken,BE-pp,being,trained
Spoken,BE-pp,was,trained
Spoken,BE-pp,is,trained
Spoken,BE-pp,was,trained
Spoken,BE-pp,are,trained
Spoken,BE-pp,were,trained
Spoken,BE-pp,been,trained
Spoken,BE-pp,are,trained
Spoken,BE-pp,'s,trained
Spoken,BE-pp,been,trained
Spoken,BE-pp,be,trained
Spoken,BE-pp,are,trained
Spoken,BE-pp,been,trained
Spoken,BE-pp,are,trained
Spoken,BE-pp,be,trained
Spoken,BE-pp,was,trained
Spoken,BE-pp,is,trained
Spoken,BE-pp,been,trained
Spoken,BE-pp,been,trained
Spoken,BE-pp,was,trained
Spoken,BE-pp,been,trained
Spoken,BE-pp,be,trained
Spoken,BE-pp,were,trained
Spoken,BE-pp,were,trained
Spoken,BE-pp,are,trained
Spoken,BE-pp,are,trained
Spoken,BE-pp,being,trained
Spoken,BE-pp,was,transcribed
Spoken,BE-pp,is,transcripted
Spoken,BE-pp,being,transferred
Spoken,BE-pp,be,transferred
Spoken,BE-pp,were,transferred
Spoken,BE-pp,is,transferred
Spoken,BE-pp,being,transformed
Spoken,BE-pp,be,transformed
Spoken,BE-pp,being,transformed
Spoken,BE-pp,be,transformed
Spoken,BE-pp,be,transformed
Spoken,BE-pp,being,transformed
Spoken,BE-pp,be,transformed
Spoken,BE-pp,been,transformed
Spoken,BE-pp,been,transformed
Spoken,BE-pp,be,transformed
Spoken,BE-pp,being,transformed
Spoken,BE-pp,was,transformed
Spoken,BE-pp,be,transformed
Spoken,BE-pp,are,transformed
Spoken,BE-pp,was,transfused
Spoken,BE-pp,was,translated
Spoken,BE-pp,been,translated
Spoken,BE-pp,be,translated
Spoken,BE-pp,are,translated
Spoken,BE-pp,is,translated
Spoken,BE-pp,been,translated
Spoken,BE-pp,been,translated
Spoken,BE-pp,being,translated
Spoken,BE-pp,be,translated
Spoken,BE-pp,are,transmitted
Spoken,BE-pp,are,transmitted
Spoken,BE-pp,is,transmitted
Spoken,BE-pp,are,transmitted
Spoken,BE-pp,be,transmitted
Spoken,BE-pp,is,transmitted
Spoken,BE-pp,was,transmitted
Spoken,BE-pp,was,transmitted
Spoken,BE-pp,is,transplanted
Spoken,BE-pp,were,transplanted
Spoken,BE-pp,are,transported
Spoken,BE-pp,was,transported
Spoken,BE-pp,being,transported
Spoken,BE-pp,were,transported
Spoken,BE-pp,been,transported
Spoken,BE-pp,being,transported
Spoken,BE-pp,are,transported
Spoken,BE-pp,be,transported
Spoken,BE-pp,'s,transported
Spoken,BE-pp,be,trapped
Spoken,BE-pp,be,trapped
Spoken,BE-pp,be,trapped
Spoken,BE-pp,was,trapped
Spoken,BE-pp,be,trapped
Spoken,BE-pp,are,trapped
Spoken,BE-pp,be,trapped
Spoken,BE-pp,was,trapped
Spoken,BE-pp,be,trapped
Spoken,BE-pp,being,traumatized
Spoken,BE-pp,are,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,was,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,been,treated
Spoken,BE-pp,be,treated
Spoken,BE-pp,were,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,being,treated
Spoken,BE-pp,be,treated
Spoken,BE-pp,be,treated
Spoken,BE-pp,be,treated
Spoken,BE-pp,being,treated
Spoken,BE-pp,being,treated
Spoken,BE-pp,were,treated
Spoken,BE-pp,be,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,being,treated
Spoken,BE-pp,being,treated
Spoken,BE-pp,be,treated
Spoken,BE-pp,be,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,were,treated
Spoken,BE-pp,being,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,being,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,be,treated
Spoken,BE-pp,been,treated
Spoken,BE-pp,are,treated
Spoken,BE-pp,been,treated
Spoken,BE-pp,been,treated
Spoken,BE-pp,was,treated
Spoken,BE-pp,is,treated
Spoken,BE-pp,Being,treated
Spoken,BE-pp,be,tricked
Spoken,BE-pp,be,tried
Spoken,BE-pp,was,tried
Spoken,BE-pp,been,tried
Spoken,BE-pp,being,tried
Spoken,BE-pp,'s,tried
Spoken,BE-pp,is,tried
Spoken,BE-pp,is,triggered
Spoken,BE-pp,is,triggered
Spoken,BE-pp,was,trivialized
Spoken,BE-pp,being,trucked
Spoken,BE-pp,be,trucked
Spoken,BE-pp,being,trumped
Spoken,BE-pp,be,trusted
Spoken,BE-pp,be,trusted
Spoken,BE-pp,'s,trying
Spoken,BE-pp,'s,tucked
Spoken,BE-pp,are,tucked
Spoken,BE-pp,are,tucked
Spoken,BE-pp,is,tuned
Spoken,BE-pp,was,turned
Spoken,BE-pp,be,turned
Spoken,BE-pp,is,turned
Spoken,BE-pp,be,turned
Spoken,BE-pp,are,turned
Spoken,BE-pp,'s,turned
Spoken,BE-pp,are,turned
Spoken,BE-pp,'s,turned
Spoken,BE-pp,been,turned
Spoken,BE-pp,be,turned
Spoken,BE-pp,be,turned
Spoken,BE-pp,was,turned
Spoken,BE-pp,been,turned
Spoken,BE-pp,is,turned
Spoken,BE-pp,be,turned
Spoken,BE-pp,being,turned
Spoken,BE-pp,be,turned
Spoken,BE-pp,being,turned
Spoken,BE-pp,been,turned
Spoken,BE-pp,be,turned
Spoken,BE-pp,was,turned
Spoken,BE-pp,are,turned
Spoken,BE-pp,is,turned
Spoken,BE-pp,been,robbed
Spoken,BE-pp,be,twisted
Spoken,BE-pp,being,typed
Spoken,BE-pp,are,discovered
Spoken,BE-pp,is,typified
Spoken,BE-pp,is,unaccounted
Spoken,BE-pp,are,unanswered
Spoken,BE-pp,is,unbiased
Spoken,BE-pp,'s,unbounded
Spoken,BE-pp,is,unbounded
Spoken,BE-pp,is,uncharted
Spoken,BE-pp,been,unconnected
Spoken,BE-pp,are,unconnected
Spoken,BE-pp,'s,uncovered
Spoken,BE-pp,are,underbanked
Spoken,BE-pp,was,underdeveloped
Spoken,BE-pp,be,underpaid
Spoken,BE-pp,are,underrepresented
Spoken,BE-pp,been,underrepresented
Spoken,BE-pp,are,underrepresented
Spoken,BE-pp,be,understood
Spoken,BE-pp,are,understood
Spoken,BE-pp,was,understood
Spoken,BE-pp,been,understood
Spoken,BE-pp,is,understood
Spoken,BE-pp,be,understood
Spoken,BE-pp,been,understood
Spoken,BE-pp,are,understood
Spoken,BE-pp,'s,understood
Spoken,BE-pp,be,understood
Spoken,BE-pp,is,understood
Spoken,BE-pp,was,undertaken
Spoken,BE-pp,being,undertaken
Spoken,BE-pp,be,undertaken
Spoken,BE-pp,is,underutilized
Spoken,BE-pp,is,undeterred
Spoken,BE-pp,are,undigested
Spoken,BE-pp,are,undisciplined
Spoken,BE-pp,been,unearthed
Spoken,BE-pp,'s,unemployed
Spoken,BE-pp,'s,unemployed
Spoken,BE-pp,'s,unexpected
Spoken,BE-pp,were,unexpected
Spoken,BE-pp,was,unexpected
Spoken,BE-pp,are,unfashioned
Spoken,BE-pp,'s,unfettered
Spoken,BE-pp,is,unfinished
Spoken,BE-pp,'s,unfounded
Spoken,BE-pp,be,unified
Spoken,BE-pp,are,unified
Spoken,BE-pp,was,unified
Spoken,BE-pp,were,uninfected
Spoken,BE-pp,are,uninfected
Spoken,BE-pp,were,uninfected
Spoken,BE-pp,been,uninhabited
Spoken,BE-pp,were,united
Spoken,BE-pp,are,united
Spoken,BE-pp,be,united
Spoken,BE-pp,be,unleashed
Spoken,BE-pp,'s,unleavened
Spoken,BE-pp,being,unloaded
Spoken,BE-pp,were,unloaded
Spoken,BE-pp,is,unlocked
Spoken,BE-pp,be,unlocked
Spoken,BE-pp,was,unmarried
Spoken,BE-pp,be,unpersuaded
Spoken,BE-pp,is,unprecedented
Spoken,BE-pp,is,unprecedented
Spoken,BE-pp,was,unprecedented
Spoken,BE-pp,are,unrelated
Spoken,BE-pp,are,unrepresented
Spoken,BE-pp,is,unscripted
Spoken,BE-pp,were,unseen
Spoken,BE-pp,are,unsettled
Spoken,BE-pp,'s,unskilled
Spoken,BE-pp,is,untapped
Spoken,BE-pp,'s,untouched
Spoken,BE-pp,is,untouched
Spoken,BE-pp,being,untouched
Spoken,BE-pp,been,untouched
Spoken,BE-pp,is,untouched
Spoken,BE-pp,are,untrained
Spoken,BE-pp,'re,unwitnessed
Spoken,BE-pp,being,unwrapped
Spoken,BE-pp,are,unwritten
Spoken,BE-pp,'s,highlighted
Spoken,BE-pp,is,updated
Spoken,BE-pp,'s,updated
Spoken,BE-pp,be,upended
Spoken,BE-pp,being,upgraded
Spoken,BE-pp,be,uplifted
Spoken,BE-pp,are,uploaded
Spoken,BE-pp,being,uploaded
Spoken,BE-pp,is,uploaded
Spoken,BE-pp,is,uploaded
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,was,used
Spoken,BE-pp,is,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,was,used
Spoken,BE-pp,be,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,being,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,used
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,are,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,were,used
Spoken,BE-pp,were,used
Spoken,BE-pp,was,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,been,used
Spoken,BE-pp,is,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,been,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,are,used
Spoken,BE-pp,been,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,being,used
Spoken,BE-pp,is,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,been,used
Spoken,BE-pp,are,used
Spoken,BE-pp,was,used
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,were,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,used
Spoken,BE-pp,is,used
Spoken,BE-pp,be,used
Spoken,BE-pp,was,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,are,used
Spoken,BE-pp,be,used
Spoken,BE-pp,was,used
Spoken,BE-pp,are,used
Spoken,BE-pp,were,used
Spoken,BE-pp,were,used
Spoken,BE-pp,is,used
Spoken,BE-pp,is,used
Spoken,BE-pp,is,used
Spoken,BE-pp,was,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,are,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,was,used
Spoken,BE-pp,were,used
Spoken,BE-pp,is,used
Spoken,BE-pp,are,used
Spoken,BE-pp,are,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,are,used
Spoken,BE-pp,was,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,were,used
Spoken,BE-pp,was,used
Spoken,BE-pp,was,used
Spoken,BE-pp,are,used
Spoken,BE-pp,is,used
Spoken,BE-pp,are,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,was,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,was,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,was,used
Spoken,BE-pp,was,used
Spoken,BE-pp,be,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,is,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,is,used
Spoken,BE-pp,are,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,is,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,used
Spoken,BE-pp,is,used
Spoken,BE-pp,is,used
Spoken,BE-pp,was,used
Spoken,BE-pp,is,used
Spoken,BE-pp,being,used
Spoken,BE-pp,been,used
Spoken,BE-pp,were,used
Spoken,BE-pp,be,used
Spoken,BE-pp,were,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,are,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,are,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,are,used
Spoken,BE-pp,was,used
Spoken,BE-pp,be,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,was,used
Spoken,BE-pp,being,used
Spoken,BE-pp,'re,used
Spoken,BE-pp,are,used
Spoken,BE-pp,being,used
Spoken,BE-pp,been,used
Spoken,BE-pp,be,used
Spoken,BE-pp,was,used
Spoken,BE-pp,are,used
Spoken,BE-pp,been,used
Spoken,BE-pp,were,used
Spoken,BE-pp,is,used
Spoken,BE-pp,is,used
Spoken,BE-pp,was,used
Spoken,BE-pp,was,used
Spoken,BE-pp,are,used
Spoken,BE-pp,are,used
Spoken,BE-pp,is,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,used
Spoken,BE-pp,is,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,used
Spoken,BE-pp,being,used
Spoken,BE-pp,are,used
Spoken,BE-pp,is,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,be,used
Spoken,BE-pp,are,used
Spoken,BE-pp,be,used
Spoken,BE-pp,be,used
Spoken,BE-pp,being,used
Spoken,BE-pp,been,used
Spoken,BE-pp,'s,used
Spoken,BE-pp,being,used
Spoken,BE-pp,be,used
Spoken,BE-pp,is,utilized
Spoken,BE-pp,be,vaccinated
Spoken,BE-pp,be,validated
Spoken,BE-pp,be,valued
Spoken,BE-pp,being,valued
Spoken,BE-pp,were,valued
Spoken,BE-pp,was,valued
Spoken,BE-pp,are,valued
Spoken,BE-pp,were,valued
Spoken,BE-pp,being,valued
Spoken,BE-pp,'s,values
Spoken,BE-pp,are,varied
Spoken,BE-pp,are,varied
Spoken,BE-pp,is,varied
Spoken,BE-pp,being,vented
Spoken,BE-pp,being,attacked
Spoken,BE-pp,be,verified
Spoken,BE-pp,were,verified
Spoken,BE-pp,be,concerned
Spoken,BE-pp,'m,excited
Spoken,BE-pp,been,focused
Spoken,BE-pp,were,interested
Spoken,BE-pp,is,limited
Spoken,BE-pp,been,muddied
Spoken,BE-pp,be,undermined
Spoken,BE-pp,is,forbidden
Spoken,BE-pp,are,suited
Spoken,BE-pp,were,vested
Spoken,BE-pp,was,vested
Spoken,BE-pp,was,victimized
Spoken,BE-pp,is,victimized
